/usr/lib/jvm/java-8-oracle/bin/java -Didea.launcher.port=7533 -Didea.launcher.bin.path=/media/fastdata/programs/idea-IC-145.1617.8/bin -Dfile.encoding=UTF-8 -classpath /usr/lib/jvm/java-8-oracle/jre/lib/charsets.jar:/usr/lib/jvm/java-8-oracle/jre/lib/deploy.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jaccess.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/nashorn.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunec.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-8-oracle/jre/lib/javaws.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jce.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfr.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfxswt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jsse.jar:/usr/lib/jvm/java-8-oracle/jre/lib/management-agent.jar:/usr/lib/jvm/java-8-oracle/jre/lib/plugin.jar:/usr/lib/jvm/java-8-oracle/jre/lib/resources.jar:/usr/lib/jvm/java-8-oracle/jre/lib/rt.jar:/media/fastdata/work/espressoprogrammer-code/foods-composition/target/classes:/home/boris/.m2/repository/org/jetbrains/kotlin/kotlin-stdlib/1.0.3/kotlin-stdlib-1.0.3.jar:/home/boris/.m2/repository/org/jetbrains/kotlin/kotlin-runtime/1.0.3/kotlin-runtime-1.0.3.jar:/home/boris/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/boris/.m2/repository/org/slf4j/slf4j-log4j12/1.7.21/slf4j-log4j12-1.7.21.jar:/home/boris/.m2/repository/org/slf4j/slf4j-api/1.7.21/slf4j-api-1.7.21.jar:/home/boris/.m2/repository/org/openjdk/jmh/jmh-core/1.13/jmh-core-1.13.jar:/home/boris/.m2/repository/net/sf/jopt-simple/jopt-simple/4.6/jopt-simple-4.6.jar:/home/boris/.m2/repository/org/apache/commons/commons-math3/3.2/commons-math3-3.2.jar:/media/fastdata/programs/idea-IC-145.1617.8/lib/idea_rt.jar com.intellij.rt.execution.application.AppMain com.espressoprogrammer.foodscomposition.jmh.KCalConvertor
# JMH 1.13 (released 23 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: -Didea.launcher.port=7533 -Didea.launcher.bin.path=/media/fastdata/programs/idea-IC-145.1617.8/bin -Dfile.encoding=UTF-8
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConvertor.baseline

# Run progress: 0.00% complete, ETA 00:14:35
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
Iteration  33: 3910122.188 ns/op
Iteration  34: 3771408.812 ns/op
Iteration  35: 3694701.930 ns/op
Iteration  36: 3886566.791 ns/op
Iteration  37: 3837337.824 ns/op
Iteration  38: 4030473.418 ns/op
Iteration  39: 3769247.496 ns/op
Iteration  40: 3938706.953 ns/op
Iteration  41: 4611200.871 ns/op
Iteration  42: 3791399.553 ns/op
Iteration  43: 3766409.256 ns/op
Iteration  44: 3675175.223 ns/op
Iteration  45: 3783097.585 ns/op
Iteration  46: 3797782.417 ns/op
Iteration  47: 3786636.932 ns/op
Iteration  48: 3958726.743 ns/op
Iteration  49: 3902220.339 ns/op
Iteration  50: 3797820.920 ns/op
Iteration  51: 3883674.457 ns/op
Iteration  52: 3723368.959 ns/op
Iteration  53: 3694607.649 ns/op
Iteration  54: 3687352.349 ns/op
Iteration  55: 3683257.596 ns/op
Iteration  56: 3767520.466 ns/op
Iteration  57: 3782839.177 ns/op
Iteration  58: 3883828.403 ns/op
Iteration  59: 3938367.134 ns/op
Iteration  60: 3724671.346 ns/op
Iteration  61: 3961456.565 ns/op
Iteration  62: 3832022.138 ns/op
Iteration  63: 3805881.951 ns/op
Iteration  64: 3913618.813 ns/op
Iteration  65: 3870747.402 ns/op
Iteration  66: 3772558.034 ns/op
Iteration  67: 3894597.132 ns/op
Iteration  68: 4207267.920 ns/op
Iteration  69: 3857482.253 ns/op
Iteration  70: 4028767.863 ns/op
Iteration  71: 4143757.851 ns/op
Iteration  72: 3961249.300 ns/op
Iteration  73: 3818631.481 ns/op
Iteration  74: 3821144.145 ns/op
Iteration  75: 3869636.927 ns/op
Iteration  76: 3929854.533 ns/op
Iteration  77: 3896088.366 ns/op
Iteration  78: 3761937.440 ns/op
Iteration  79: 3926549.690 ns/op
Iteration  80: 3726961.900 ns/op
Iteration  81: 3943895.937 ns/op
Iteration  82: 4192825.385 ns/op
Iteration  83: 4299966.876 ns/op
Iteration  84: 3897789.039 ns/op
Iteration  85: 3793626.045 ns/op
Iteration  86: 3765200.752 ns/op
Iteration  87: 3955196.190 ns/op
Iteration  88: 3798928.288 ns/op
Iteration  89: 3814143.696 ns/op
Iteration  90: 3785303.875 ns/op
Iteration  91: 3708873.204 ns/op
Iteration  92: 3980231.468 ns/op
Iteration  93: 3772321.331 ns/op
Iteration  94: 3863998.081 ns/op
Iteration  95: 3768834.372 ns/op
Iteration  96: 3961402.130 ns/op
Iteration  97: 4061877.923 ns/op
Iteration  98: 3745880.731 ns/op
Iteration  99: 3961607.067 ns/op
Iteration 100: 3846584.295 ns/op


Result "parallelStreamComplexConvert":
  3902042.888 ±(99.9%) 60230.745 ns/op [Average]
  (min, avg, max) = (3675175.223, 3902042.888, 4611200.871), stdev = 177591.725
  CI (99.9%): [3841812.142, 3962273.633] (assumes normal distribution)


# JMH 1.13 (released 23 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: -Didea.launcher.port=7533 -Didea.launcher.bin.path=/media/fastdata/programs/idea-IC-145.1617.8/bin -Dfile.encoding=UTF-8
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConvertor.parallelStreamConvert

# Run progress: 57.14% complete, ETA 00:06:17
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
log4j: Level value for root is  [INFO].
log4j: root level set to INFO
log4j: Class name: [org.apache.log4j.ConsoleAppender]
log4j: Parsing layout of class: "org.apache.log4j.PatternLayout"
log4j: Setting property [conversionPattern] to [%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n].
log4j: Adding appender named [console] to category [root].
2016-08-15 10:56:10 INFO  StreamAbbrevParser:23 - Parsing /sr28abbr/ABBREV.txt file
181504.554 ns/op
# Warmup Iteration   2: 158295.856 ns/op
# Warmup Iteration   3: 157132.333 ns/op
# Warmup Iteration   4: 165877.348 ns/op
# Warmup Iteration   5: 166691.053 ns/op
# Warmup Iteration   6: 163917.091 ns/op
# Warmup Iteration   7: 162780.148 ns/op
# Warmup Iteration   8: 161693.722 ns/op
# Warmup Iteration   9: 163774.991 ns/op
# Warmup Iteration  10: 169145.691 ns/op
# Warmup Iteration  11: 171269.922 ns/op
# Warmup Iteration  12: 166819.932 ns/op
# Warmup Iteration  13: 174401.056 ns/op
# Warmup Iteration  14: 160754.263 ns/op
# Warmup Iteration  15: 165696.021 ns/op
# Warmup Iteration  16: 170557.012 ns/op
# Warmup Iteration  17: 166917.814 ns/op
# Warmup Iteration  18: 165886.314 ns/op
# Warmup Iteration  19: 160969.686 ns/op
# Warmup Iteration  20: 165577.041 ns/op
# Warmup Iteration  21: 170310.861 ns/op
# Warmup Iteration  22: 170750.643 ns/op
# Warmup Iteration  23: 162496.537 ns/op
# Warmup Iteration  24: 161511.007 ns/op
# Warmup Iteration  25: 166572.051 ns/op
Iteration   1: 165275.810 ns/op
Iteration   2: 162359.470 ns/op
Iteration   3: 169466.198 ns/op
Iteration   4: 175705.716 ns/op
Iteration   5: 166055.612 ns/op
Iteration   6: 178748.538 ns/op
Iteration   7: 164705.774 ns/op
Iteration   8: 163658.083 ns/op
Iteration   9: 178827.512 ns/op
Iteration  10: 166379.902 ns/op
Iteration  11: 164929.848 ns/op
Iteration  12: 164548.486 ns/op
Iteration  13: 164552.678 ns/op
Iteration  14: 177214.682 ns/op
Iteration  15: 173617.615 ns/op
Iteration  16: 166797.516 ns/op
Iteration  17: 174568.425 ns/op
Iteration  18: 165367.628 ns/op
Iteration  19: 163585.821 ns/op
Iteration  20: 166755.128 ns/op
Iteration  21: 164121.791 ns/op
Iteration  22: 171246.670 ns/op
Iteration  23: 168628.882 ns/op
Iteration  24: 160731.147 ns/op
Iteration  25: 163675.100 ns/op
Iteration  26: 171261.740 ns/op
Iteration  27: 160850.593 ns/op
Iteration  28: 167846.697 ns/op
Iteration  29: 163587.061 ns/op
Iteration  30: 162050.650 ns/op
Iteration  31: 165642.557 ns/op
Iteration  32: 160952.546 ns/op
Iteration  33: 169147.966 ns/op
Iteration  34: 163733.028 ns/op
Iteration  35: 162333.345 ns/op
Iteration  36: 160431.165 ns/op
Iteration  37: 166476.319 ns/op
Iteration  38: 159553.099 ns/op
Iteration  39: 170140.538 ns/op
Iteration  40: 163999.123 ns/op
Iteration  41: 160901.281 ns/op
Iteration  42: 169120.568 ns/op
Iteration  43: 162846.014 ns/op
Iteration  44: 165225.512 ns/op
Iteration  45: 176214.403 ns/op
Iteration  46: 164125.761 ns/op
Iteration  47: 164785.650 ns/op
Iteration  48: 164088.980 ns/op
Iteration  49: 168012.839 ns/op
Iteration  50: 164744.236 ns/op
Iteration  51: 160933.197 ns/op
Iteration  52: 163216.278 ns/op
Iteration  53: 172528.552 ns/op
Iteration  54: 164967.141 ns/op
Iteration  55: 175964.083 ns/op
Iteration  56: 167115.186 ns/op
Iteration  57: 166888.983 ns/op
Iteration  58: 170762.900 ns/op
Iteration  59: 173671.116 ns/op
Iteration  60: 170471.345 ns/op
Iteration  61: 179568.300 ns/op
Iteration  62: 167305.864 ns/op
Iteration  63: 160260.415 ns/op
Iteration  64: 167422.956 ns/op
Iteration  65: 169045.336 ns/op
Iteration  66: 161801.703 ns/op
Iteration  67: 172531.048 ns/op
Iteration  68: 166050.498 ns/op
Iteration  69: 173719.192 ns/op
Iteration  70: 169766.146 ns/op
Iteration  71: 162260.861 ns/op
Iteration  72: 172025.274 ns/op
Iteration  73: 161074.883 ns/op
Iteration  74: 162400.546 ns/op
Iteration  75: 159862.387 ns/op
Iteration  76: 159370.371 ns/op
Iteration  77: 162385.024 ns/op
Iteration  78: 168809.053 ns/op
Iteration  79: 170241.484 ns/op
Iteration  80: 165340.553 ns/op
Iteration  81: 169152.687 ns/op
Iteration  82: 166980.783 ns/op
Iteration  83: 165077.232 ns/op
Iteration  84: 168437.841 ns/op
Iteration  85: 173512.468 ns/op
Iteration  86: 169427.827 ns/op
Iteration  87: 192266.065 ns/op
Iteration  88: 169156.699 ns/op
Iteration  89: 191773.033 ns/op
Iteration  90: 169858.270 ns/op
Iteration  91: 162882.330 ns/op
Iteration  92: 171578.990 ns/op
Iteration  93: 173859.344 ns/op
Iteration  94: 163281.154 ns/op
Iteration  95: 170318.406 ns/op
Iteration  96: 166497.070 ns/op
Iteration  97: 164014.401 ns/op
Iteration  98: 170285.517 ns/op
Iteration  99: 168331.322 ns/op
Iteration 100: 172000.731 ns/op


Result "parallelStreamConvert":
  167660.485 ±(99.9%) 1993.920 ns/op [Average]
  (min, avg, max) = (159370.371, 167660.485, 192266.065), stdev = 5879.118
  CI (99.9%): [165666.566, 169654.405] (assumes normal distribution)


# JMH 1.13 (released 23 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: -Didea.launcher.port=7533 -Didea.launcher.bin.path=/media/fastdata/programs/idea-IC-145.1617.8/bin -Dfile.encoding=UTF-8
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConvertor.sequentialStreamComplexConvert

# Run progress: 71.43% complete, ETA 00:04:11
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
log4j: Level value for root is  [INFO].
log4j: root level set to INFO
log4j: Class name: [org.apache.log4j.ConsoleAppender]
log4j: Parsing layout of class: "org.apache.log4j.PatternLayout"
log4j: Setting property [conversionPattern] to [%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n].
log4j: Adding appender named [console] to category [root].
2016-08-15 10:58:16 INFO  StreamAbbrevParser:23 - Parsing /sr28abbr/ABBREV.txt file
17916101.875 ns/op
# Warmup Iteration   2: 12164047.446 ns/op
# Warmup Iteration   3: 11884533.800 ns/op
# Warmup Iteration   4: 12014030.333 ns/op
# Warmup Iteration   5: 11821070.306 ns/op
# Warmup Iteration   6: 11850503.941 ns/op
# Warmup Iteration   7: 12078226.952 ns/op
# Warmup Iteration   8: 11938194.476 ns/op
# Warmup Iteration   9: 11892205.165 ns/op
# Warmup Iteration  10: 11982913.024 ns/op
# Warmup Iteration  11: 12050203.012 ns/op
# Warmup Iteration  12: 12108762.434 ns/op
# Warmup Iteration  13: 12445174.383 ns/op
# Warmup Iteration  14: 12263904.329 ns/op
# Warmup Iteration  15: 11879817.494 ns/op
# Warmup Iteration  16: 12098469.578 ns/op
# Warmup Iteration  17: 11697850.756 ns/op
# Warmup Iteration  18: 11687932.372 ns/op
# Warmup Iteration  19: 12160590.880 ns/op
# Warmup Iteration  20: 12116392.277 ns/op
# Warmup Iteration  21: 11877986.306 ns/op
# Warmup Iteration  22: 12427244.099 ns/op
# Warmup Iteration  23: 12172299.952 ns/op
# Warmup Iteration  24: 11692095.012 ns/op
# Warmup Iteration  25: 11540683.954 ns/op
Iteration   1: 11583264.414 ns/op
Iteration   2: 11739417.558 ns/op
Iteration   3: 11713358.616 ns/op
Iteration   4: 11972947.155 ns/op
Iteration   5: 11664353.814 ns/op
Iteration   6: 12044421.774 ns/op
Iteration   7: 12371013.469 ns/op
Iteration   8: 11944953.048 ns/op
Iteration   9: 12223968.402 ns/op
Iteration  10: 11557448.345 ns/op
Iteration  11: 11603829.931 ns/op
Iteration  12: 11530367.356 ns/op
Iteration  13: 11935231.738 ns/op
Iteration  14: 11728083.384 ns/op
Iteration  15: 11821710.012 ns/op
Iteration  16: 11708177.930 ns/op
Iteration  17: 11737573.791 ns/op
Iteration  18: 11738520.349 ns/op
Iteration  19: 12316759.866 ns/op
Iteration  20: 12281501.659 ns/op
Iteration  21: 12539146.913 ns/op
Iteration  22: 12534084.050 ns/op
Iteration  23: 12429885.284 ns/op
Iteration  24: 12129110.361 ns/op
Iteration  25: 11983867.131 ns/op
Iteration  26: 11806532.212 ns/op
Iteration  27: 11646874.116 ns/op
Iteration  28: 12225843.902 ns/op
Iteration  29: 11836604.906 ns/op
Iteration  30: 11763886.616 ns/op
Iteration  31: 12147885.398 ns/op
Iteration  32: 12269447.524 ns/op
Iteration  33: 12447464.111 ns/op
Iteration  34: 12142379.964 ns/op
Iteration  35: 12421245.469 ns/op
Iteration  36: 12452083.444 ns/op
Iteration  37: 12039396.560 ns/op
Iteration  38: 11502980.747 ns/op
Iteration  39: 11521482.172 ns/op
Iteration  40: 11516483.632 ns/op
Iteration  41: 11716046.488 ns/op
Iteration  42: 11664828.849 ns/op
Iteration  43: 12174472.120 ns/op
Iteration  44: 12191831.000 ns/op
Iteration  45: 12516710.675 ns/op
Iteration  46: 12939548.590 ns/op
Iteration  47: 12070304.494 ns/op
Iteration  48: 12118821.422 ns/op
Iteration  49: 11975366.702 ns/op
Iteration  50: 11770508.565 ns/op
Iteration  51: 12610411.950 ns/op
Iteration  52: 12125700.578 ns/op
Iteration  53: 12271226.317 ns/op
Iteration  54: 12125961.120 ns/op
Iteration  55: 12068796.145 ns/op
Iteration  56: 12230504.561 ns/op
Iteration  57: 12130069.747 ns/op
Iteration  58: 12083306.795 ns/op
Iteration  59: 12199850.085 ns/op
Iteration  60: 12560681.950 ns/op
Iteration  61: 12107262.699 ns/op
Iteration  62: 11550222.368 ns/op
Iteration  63: 11595574.138 ns/op
Iteration  64: 11538523.621 ns/op
Iteration  65: 11523063.448 ns/op
Iteration  66: 11492470.114 ns/op
Iteration  67: 11479436.591 ns/op
Iteration  68: 11715079.372 ns/op
Iteration  69: 11756820.779 ns/op
Iteration  70: 11506516.437 ns/op
Iteration  71: 12198760.651 ns/op
Iteration  72: 12075743.524 ns/op
Iteration  73: 11832188.212 ns/op
Iteration  74: 12160436.422 ns/op
Iteration  75: 11706965.593 ns/op
Iteration  76: 11562428.575 ns/op
Iteration  77: 11658693.477 ns/op
Iteration  78: 12066143.289 ns/op
Iteration  79: 11866531.318 ns/op
Iteration  80: 11997351.607 ns/op
Iteration  81: 12335966.317 ns/op
Iteration  82: 12271473.793 ns/op
Iteration  83: 12035098.155 ns/op
Iteration  84: 12005512.905 ns/op
Iteration  85: 12125924.952 ns/op
Iteration  86: 12417464.802 ns/op
Iteration  87: 13059589.506 ns/op
Iteration  88: 13559082.486 ns/op
Iteration  89: 12804854.684 ns/op
Iteration  90: 12732319.241 ns/op
Iteration  91: 12624365.238 ns/op
Iteration  92: 12157471.771 ns/op
Iteration  93: 12016509.262 ns/op
Iteration  94: 11923357.452 ns/op
Iteration  95: 11826188.482 ns/op
Iteration  96: 12121239.301 ns/op
Iteration  97: 12081936.145 ns/op
Iteration  98: 11945542.738 ns/op
Iteration  99: 12021808.619 ns/op
Iteration 100: 11813543.835 ns/op


Result "sequentialStreamComplexConvert":
  12033879.972 ±(99.9%) 129120.560 ns/op [Average]
  (min, avg, max) = (11479436.591, 12033879.972, 13559082.486), stdev = 380714.912
  CI (99.9%): [11904759.412, 12163000.532] (assumes normal distribution)


# JMH 1.13 (released 23 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: -Didea.launcher.port=7533 -Didea.launcher.bin.path=/media/fastdata/programs/idea-IC-145.1617.8/bin -Dfile.encoding=UTF-8
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConvertor.sequentialStreamConvert

# Run progress: 85.71% complete, ETA 00:02:05
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
log4j: Level value for root is  [INFO].
log4j: root level set to INFO
log4j: Class name: [org.apache.log4j.ConsoleAppender]
log4j: Parsing layout of class: "org.apache.log4j.PatternLayout"
log4j: Setting property [conversionPattern] to [%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n].
log4j: Adding appender named [console] to category [root].
2016-08-15 11:00:22 INFO  StreamAbbrevParser:23 - Parsing /sr28abbr/ABBREV.txt file
218280.990 ns/op
# Warmup Iteration   2: 203882.806 ns/op
# Warmup Iteration   3: 193387.104 ns/op
# Warmup Iteration   4: 192287.999 ns/op
# Warmup Iteration   5: 192867.482 ns/op
# Warmup Iteration   6: 195049.864 ns/op
# Warmup Iteration   7: 196273.041 ns/op
# Warmup Iteration   8: 194205.101 ns/op
# Warmup Iteration   9: 195516.219 ns/op
# Warmup Iteration  10: 192266.941 ns/op
# Warmup Iteration  11: 193136.207 ns/op
# Warmup Iteration  12: 192565.813 ns/op
# Warmup Iteration  13: 199038.416 ns/op
# Warmup Iteration  14: 198508.711 ns/op
# Warmup Iteration  15: 199078.422 ns/op
# Warmup Iteration  16: 194871.187 ns/op
# Warmup Iteration  17: 212346.393 ns/op
# Warmup Iteration  18: 206010.545 ns/op
# Warmup Iteration  19: 207065.407 ns/op
# Warmup Iteration  20: 205721.521 ns/op
# Warmup Iteration  21: 205422.943 ns/op
# Warmup Iteration  22: 208544.302 ns/op
# Warmup Iteration  23: 197737.702 ns/op
# Warmup Iteration  24: 192069.973 ns/op
# Warmup Iteration  25: 196553.362 ns/op
Iteration   1: 196485.104 ns/op
Iteration   2: 193625.239 ns/op
Iteration   3: 191591.338 ns/op
Iteration   4: 201229.795 ns/op
Iteration   5: 206875.150 ns/op
Iteration   6: 215960.199 ns/op
Iteration   7: 215701.233 ns/op
Iteration   8: 202618.579 ns/op
Iteration   9: 188077.634 ns/op
Iteration  10: 188746.304 ns/op
Iteration  11: 191031.930 ns/op
Iteration  12: 184330.884 ns/op
Iteration  13: 188454.167 ns/op
Iteration  14: 185650.174 ns/op
Iteration  15: 186264.645 ns/op
Iteration  16: 186582.729 ns/op
Iteration  17: 187914.228 ns/op
Iteration  18: 191643.685 ns/op
Iteration  19: 208770.310 ns/op
Iteration  20: 206548.106 ns/op
Iteration  21: 209815.128 ns/op
Iteration  22: 214070.548 ns/op
Iteration  23: 189463.204 ns/op
Iteration  24: 188031.791 ns/op
Iteration  25: 186274.078 ns/op
Iteration  26: 187635.641 ns/op
Iteration  27: 190738.613 ns/op
Iteration  28: 185905.522 ns/op
Iteration  29: 191739.950 ns/op
Iteration  30: 185008.876 ns/op
Iteration  31: 188870.307 ns/op
Iteration  32: 189217.370 ns/op
Iteration  33: 183564.570 ns/op
Iteration  34: 184420.936 ns/op
Iteration  35: 185557.855 ns/op
Iteration  36: 197449.259 ns/op
Iteration  37: 197191.416 ns/op
Iteration  38: 185678.835 ns/op
Iteration  39: 182874.838 ns/op
Iteration  40: 188284.039 ns/op
Iteration  41: 195283.184 ns/op
Iteration  42: 208084.569 ns/op
Iteration  43: 204048.277 ns/op
Iteration  44: 202024.375 ns/op
Iteration  45: 189867.178 ns/op
Iteration  46: 186650.682 ns/op
Iteration  47: 189755.854 ns/op
Iteration  48: 190581.648 ns/op
Iteration  49: 186648.429 ns/op
Iteration  50: 185746.191 ns/op
Iteration  51: 185091.517 ns/op
Iteration  52: 183921.423 ns/op
Iteration  53: 185128.537 ns/op
Iteration  54: 185850.395 ns/op
Iteration  55: 183867.290 ns/op
Iteration  56: 185532.697 ns/op
Iteration  57: 184580.537 ns/op
Iteration  58: 184928.989 ns/op
Iteration  59: 184706.563 ns/op
Iteration  60: 183608.167 ns/op
Iteration  61: 182975.133 ns/op
Iteration  62: 183098.921 ns/op
Iteration  63: 183655.041 ns/op
Iteration  64: 182743.788 ns/op
Iteration  65: 185439.045 ns/op
Iteration  66: 183569.682 ns/op
Iteration  67: 189896.571 ns/op
Iteration  68: 185218.186 ns/op
Iteration  69: 186298.154 ns/op
Iteration  70: 190437.617 ns/op
Iteration  71: 189542.337 ns/op
Iteration  72: 185704.676 ns/op
Iteration  73: 192629.297 ns/op
Iteration  74: 205222.256 ns/op
Iteration  75: 186704.363 ns/op
Iteration  76: 187493.695 ns/op
Iteration  77: 185427.100 ns/op
Iteration  78: 194109.552 ns/op
Iteration  79: 186178.815 ns/op
Iteration  80: 191115.195 ns/op
Iteration  81: 186867.925 ns/op
Iteration  82: 183299.427 ns/op
Iteration  83: 186986.265 ns/op
Iteration  84: 195906.556 ns/op
Iteration  85: 207774.965 ns/op
Iteration  86: 189352.748 ns/op
Iteration  87: 184489.479 ns/op
Iteration  88: 183952.367 ns/op
Iteration  89: 185391.692 ns/op
Iteration  90: 185350.868 ns/op
Iteration  91: 184149.074 ns/op
Iteration  92: 181631.330 ns/op
Iteration  93: 183435.750 ns/op
Iteration  94: 182347.708 ns/op
Iteration  95: 182448.882 ns/op
Iteration  96: 184585.873 ns/op
Iteration  97: 183805.592 ns/op
Iteration  98: 183955.442 ns/op
Iteration  99: 182768.819 ns/op
Iteration 100: 181541.960 ns/op


Result "sequentialStreamConvert":
  189933.029 ±(99.9%) 2779.487 ns/op [Average]
  (min, avg, max) = (181541.960, 189933.029, 215960.199), stdev = 8195.382
  CI (99.9%): [187153.541, 192712.516] (assumes normal distribution)


# Run complete. Total time: 00:14:41

Benchmark                                     Mode  Cnt         Score        Error  Units
KCalConvertor.baseline                        avgt  100         0.324 ±      0.001  ns/op
KCalConvertor.forEachComplexConvert           avgt  100  11306389.001 ±  61637.238  ns/op
KCalConvertor.forEachConvert                  avgt  100    184953.601 ±    988.417  ns/op
KCalConvertor.parallelStreamComplexConvert    avgt  100   3902042.888 ±  60230.745  ns/op
KCalConvertor.parallelStreamConvert           avgt  100    167660.485 ±   1993.920  ns/op
KCalConvertor.sequentialStreamComplexConvert  avgt  100  12033879.972 ± 129120.560  ns/op
KCalConvertor.sequentialStreamConvert         avgt  100    189933.029 ±   2779.487  ns/op

Process finished with exit code 0
